total_loss,pred_loss,policy_loss,sigreg_loss,learning_rate,epsilon,avg_norm_z_t
0.005573267117142677,0.0011139431735500693,97.18457794189453,0.22296619415283203,0.0009890548353295382,0.9478932586190235,tensor(0.0005)
0.00550903519615531,0.001057978835888207,46.2783203125,0.2225528359413147,0.0009890548353295382,0.9474193119897141,tensor(0.0008)
0.005502346903085709,0.0010593688348308206,16.56925392150879,0.22214891016483307,0.0009890548353295382,0.9469456023337193,tensor(0.0009)
0.005485460627824068,0.001050323131494224,41.398990631103516,0.22175687551498413,0.0009890548353295382,0.9464721295325524,tensor(0.0009)
0.005539366975426674,0.0011118852999061346,119.71956634521484,0.22137410938739777,0.0009890548353295382,0.9459988934677862,tensor(0.0008)
0.00548339169472456,0.001063391799107194,9.310378074645996,0.22099998593330383,0.0009880657804942088,0.9455258940210524,tensor(0.0006)
0.0054475292563438416,0.0010348057840019464,35.52092742919922,0.22063617408275604,0.0009880657804942088,0.9450531310740419,tensor(0.0004)
0.0054351710714399815,0.0010295445099473,59.788883209228516,0.22028133273124695,0.0009880657804942088,0.9445806045085049,tensor(0.0006)
0.005423060152679682,0.0010243732249364257,10.98225212097168,0.219934344291687,0.0009880657804942088,0.9441083142062507,tensor(0.0005)
0.005413593724370003,0.001021688338369131,30.129682540893555,0.2195952832698822,0.0009880657804942088,0.9436362600491477,tensor(9.5589e-05)
0.005359261762350798,0.0009740133536979556,1450.151123046875,0.21926242113113403,0.0009880657804942088,0.9431644419191232,tensor(0.0001)
0.005396039225161076,0.0010172558249905705,30.431652069091797,0.2189391702413559,0.0009880657804942088,0.9426928596981636,tensor(0.0006)
0.005383986048400402,0.0010114609031006694,110.84024810791016,0.2186262458562851,0.0009880657804942088,0.9422215132683146,tensor(0.0007)
0.005320382304489613,0.0009539809543639421,54.95383071899414,0.2183200567960739,0.0009880657804942088,0.9417504025116805,tensor(0.0007)
0.005343767814338207,0.0009833098156377673,1434.6829833984375,0.2180228978395462,0.0009880657804942088,0.9412795273104247,tensor(0.0004)
0.005331016145646572,0.0009763386915437877,70.18123626708984,0.21773387491703033,0.0009870777147137145,0.9408088875467696,tensor(0.0002)
0.005315959919244051,0.0009669220889918506,33.76002883911133,0.21745190024375916,0.0009870777147137145,0.9403384831029963,tensor(0.0007)
0.0052942815236747265,0.0009507440845482051,61.19900894165039,0.2171768844127655,0.0009870777147137145,0.9398683138614449,tensor(0.0008)
0.005334914196282625,0.0009967018850147724,33.07103729248047,0.21691063046455383,0.0009870777147137145,0.9393983797045142,tensor(0.0007)
0.005296484101563692,0.000963477126788348,56.486236572265625,0.2166503667831421,0.0009870777147137145,0.938928680514662,tensor(0.0006)
0.00525473291054368,0.0009268112480640411,1369.4620361328125,0.21639609336853027,0.0009870777147137145,0.9384592161744048,tensor(0.0006)
0.005262202583253384,0.0009392272331751883,20.193788528442383,0.2161487638950348,0.0009870777147137145,0.9379899865663176,tensor(0.0007)
0.005262545309960842,0.0009443352464586496,14.066317558288574,0.21591050922870636,0.0009870777147137145,0.9375209915730345,tensor(0.0007)
0.005252147559076548,0.0009386491146869957,89.19281768798828,0.21567490696907043,0.0009870777147137145,0.937052231077248,tensor(0.0006)
0.005253225564956665,0.0009442619630135596,21.120838165283203,0.21544818580150604,0.0009870777147137145,0.9365837049617094,tensor(0.0002)
0.005186082795262337,0.000881577143445611,34.43920135498047,0.21522527933120728,0.0009860906369990009,0.9361154131092286,tensor(0.0003)
0.005162600893527269,0.0008623999892733991,15.924141883850098,0.21501004695892334,0.0009860906369990009,0.9356473554026741,tensor(9.0483e-05)
0.005237543024122715,0.0009415406384505332,5.628536224365234,0.21480011940002441,0.0009860906369990009,0.9351795317249728,tensor(0.0002)
0.005162703804671764,0.0008708194945938885,64.82566833496094,0.21459420025348663,0.0009860906369990009,0.9347119419591103,tensor(0.0004)
0.005189534742385149,0.000901631370652467,47.839176177978516,0.2143951654434204,0.0009860906369990009,0.9342445859881309,tensor(0.0004)
0.005166396498680115,0.0008824144024401903,1363.1109619140625,0.21419909596443176,0.0009860906369990009,0.9337774636951368,tensor(0.0004)
0.005132640711963177,0.0008523974101990461,1315.405517578125,0.21401217579841614,0.0009860906369990009,0.9333105749632893,tensor(0.0005)
0.005116869695484638,0.0008403111714869738,47.959075927734375,0.2138279378414154,0.0009860906369990009,0.9328439196758077,tensor(0.0005)
0.005131206475198269,0.0008582307491451502,142.57333374023438,0.21364879608154297,0.0009860906369990009,0.9323774977159699,tensor(0.0005)
0.005119833163917065,0.0008503796998411417,87.1429443359375,0.21347269415855408,0.0009860906369990009,0.9319113089671119,tensor(0.0003)
0.005099176894873381,0.000833138357847929,1356.62646484375,0.21330194175243378,0.000985104546362002,0.9314453533126285,tensor(0.0003)
0.005089279264211655,0.0008265648502856493,27.25006866455078,0.2131357043981552,0.000985104546362002,0.9309796306359722,tensor(0.0002)
0.005067135207355022,0.0008076555677689612,47.09684753417969,0.21297398209571838,0.000985104546362002,0.9305141408206543,tensor(0.0001)
0.005082816816866398,0.0008265418582595885,11.273093223571777,0.21281376481056213,0.000985104546362002,0.9300488837502441,tensor(0.0003)
0.005036358255892992,0.0007831468828953803,44.71247482299805,0.21266058087348938,0.000985104546362002,0.9295838593083691,tensor(0.0005)
0.005035988986492157,0.0007857449818402529,77.10393524169922,0.21251219511032104,0.000985104546362002,0.929119067378715,tensor(0.0006)
0.0050404672510921955,0.0007931056316010654,11.123887062072754,0.21236810088157654,0.000985104546362002,0.9286545078450257,tensor(0.0007)
0.0050302110612392426,0.0007856388110667467,38.41801834106445,0.21222859621047974,0.000985104546362002,0.9281901805911033,tensor(0.0008)
0.005016430746763945,0.0007745992625132203,41.175472259521484,0.2120915949344635,0.000985104546362002,0.9277260855008077,tensor(0.0008)
0.004985618870705366,0.0007464305381290615,45.365257263183594,0.21195943653583527,0.000985104546362002,0.9272622224580573,tensor(0.0008)
0.005048487801104784,0.0008119106641970575,17.364212036132812,0.21182885766029358,0.00098411944181564,0.9267985913468284,tensor(0.0008)
0.005013664253056049,0.0007796033751219511,16.99001693725586,0.21170304715633392,0.00098411944181564,0.926335192051155,tensor(0.0005)
0.005017032381147146,0.0007854458526708186,29.35340690612793,0.2115793228149414,0.00098411944181564,0.9258720244551295,tensor(0.0005)
0.004987254273146391,0.0007580685778521001,3.424590826034546,0.21145927906036377,0.00098411944181564,0.925409088442902,tensor(0.0004)
0.004921813029795885,0.0006949933595024049,15.225857734680176,0.211340993642807,0.00098411944181564,0.9249463838986807,tensor(0.0007)
0.004973900504410267,0.000749338127207011,1269.9100341796875,0.2112281322479248,0.00098411944181564,0.9244839107067314,tensor(0.0008)
0.004952619317919016,0.0007302976446226239,38.181678771972656,0.21111609041690826,0.00098411944181564,0.9240216687513781,tensor(0.0009)
0.0049656592309474945,0.0007455240120179951,45.20536804199219,0.211006760597229,0.00098411944181564,0.9235596579170025,tensor(0.0010)
0.004948785528540611,0.0007307854248210788,0.9457957148551941,0.21090000867843628,0.00098411944181564,0.923097878088044,tensor(0.0010)
0.004934810101985931,0.0007188792806118727,1433.464111328125,0.2107965350151062,0.00098411944181564,0.9226363291490001,tensor(0.0010)
0.004872609861195087,0.0006586915696971118,20.75416374206543,0.21069592237472534,0.0009831353223738242,0.9221750109844257,tensor(0.0010)
0.004938839003443718,0.0007269022171385586,46.777828216552734,0.21059682965278625,0.0009831353223738242,0.9217139234789336,tensor(0.0008)
0.004908921662718058,0.0006989351822994649,116.52978515625,0.21049931645393372,0.0009831353223738242,0.9212530665171942,tensor(0.0001)
0.004926650784909725,0.000718560186214745,110.5417709350586,0.21040454506874084,0.0009831353223738242,0.9207924399839357,tensor(0.0006)
0.0049062734469771385,0.0007000251207500696,27.504199981689453,0.21031241118907928,0.0009831353223738242,0.9203320437639437,tensor(0.0006)
0.0049211918376386166,0.0007167562143877149,29.712867736816406,0.2102217972278595,0.0009831353223738242,0.9198718777420618,tensor(0.0009)
0.004934127442538738,0.0007314701797440648,127.70574188232422,0.21013286709785461,0.0009831353223738242,0.9194119418031909,tensor(0.0010)
0.004889900796115398,0.0006890164804644883,42.378746032714844,0.21004420518875122,0.0009831353223738242,0.9189522358322894,tensor(0.0011)
0.0048846034333109856,0.0006853985833004117,6.451867580413818,0.20996025204658508,0.0009831353223738242,0.9184927597143733,tensor(0.0011)
0.004879181273281574,0.0006816285895183682,38.70912170410156,0.2098776400089264,0.0009831353223738242,0.9180335133345161,tensor(0.0011)
0.004879496060311794,0.0006835779640823603,34.55126953125,0.20979589223861694,0.0009821521870514505,0.917574496577849,tensor(0.0011)
0.004897073842585087,0.0007027380634099245,50.05729675292969,0.2097168117761612,0.0009821521870514505,0.9171157093295601,tensor(0.0010)
0.004875251092016697,0.0006824526353739202,1372.9576416015625,0.20963992178440094,0.0009821521870514505,0.9166571514748953,tensor(0.0010)
0.004919388331472874,0.0007280899444594979,14.483525276184082,0.2095649242401123,0.0009821521870514505,0.916198822899158,tensor(0.0008)
0.004858824424445629,0.0006690237787552178,12.564948081970215,0.20949003100395203,0.0009821521870514505,0.9157407234877085,tensor(0.0006)
0.0048477319069206715,0.0006593339494429529,3.0461783409118652,0.20941990613937378,0.0009821521870514505,0.9152828531259647,tensor(0.0008)
0.004830743186175823,0.0006437915726564825,8.360786437988281,0.20934759080410004,0.0009821521870514505,0.9148252116994018,tensor(0.0008)
0.004832646809518337,0.0006471215165220201,9.930932998657227,0.2092762589454651,0.0009821521870514505,0.9143677990935521,tensor(0.0006)
0.004836944863200188,0.0006527853547595441,8.778277397155762,0.20920798182487488,0.0009821521870514505,0.9139106151940054,tensor(6.1394e-05)
0.00484200706705451,0.0006591919809579849,1318.1976318359375,0.20914074778556824,0.0009821521870514505,0.9134536598864085,tensor(0.0005)
0.004876627121120691,0.0006951282848604023,1291.11474609375,0.2090749442577362,0.000981170034864399,0.9129969330564653,tensor(0.0007)
0.004850628320127726,0.0006704012048430741,121.46109008789062,0.20901134610176086,0.000981170034864399,0.9125404345899372,tensor(0.0007)
0.004827262833714485,0.0006482640746980906,138.19515991210938,0.20894992351531982,0.000981170034864399,0.9120841643726423,tensor(0.0005)
0.004865303635597229,0.0006875194376334548,46.09072494506836,0.2088892012834549,0.000981170034864399,0.911628122290456,tensor(0.0002)
0.004839393310248852,0.0006627961993217468,30.61380958557129,0.2088298499584198,0.000981170034864399,0.9111723082293108,tensor(0.0007)
0.004818478599190712,0.0006430534995160997,99.04576873779297,0.2087712585926056,0.000981170034864399,0.9107167220751963,tensor(0.0008)
0.004846835974603891,0.0006725910352542996,25.24062156677246,0.20871224999427795,0.000981170034864399,0.9102613637141588,tensor(0.0008)
0.004832911305129528,0.0006598030449822545,39.53369140625,0.2086554318666458,0.000981170034864399,0.9098062330323018,tensor(0.0008)
0.004788802471011877,0.0006168081308715045,60.264862060546875,0.2085997313261032,0.000981170034864399,0.9093513299157857,tensor(0.0007)
0.004783401265740395,0.0006124971550889313,1264.143310546875,0.20854520797729492,0.000981170034864399,0.9088966542508279,tensor(0.0005)
0.004774669650942087,0.0006048522191122174,31.513565063476562,0.20849087834358215,0.0009801888648295347,0.9084422059237025,tensor(0.0002)
0.004827247001230717,0.000658454664517194,22.857297897338867,0.20843961834907532,0.0009801888648295347,0.9079879848207407,tensor(0.0005)
0.0048131877556443214,0.0006454438553191721,1316.499755859375,0.20838719606399536,0.0009801888648295347,0.9075339908283304,tensor(0.0008)
0.004777264781296253,0.0006105542997829616,24.71588706970215,0.20833554863929749,0.0009801888648295347,0.9070802238329163,tensor(0.0008)
0.00478624552488327,0.0006205228273756802,38.334739685058594,0.2082861363887787,0.0009801888648295347,0.9066266837209999,tensor(0.0009)
0.0047829970717430115,0.0006182445795275271,32.87042999267578,0.2082376331090927,0.0009801888648295347,0.9061733703791394,tensor(0.0009)
0.004783104173839092,0.0006193143199197948,23.075786590576172,0.20818950235843658,0.0009801888648295347,0.9057202836939499,tensor(0.0009)
0.004766606725752354,0.0006037599523551762,44.173866271972656,0.20814234018325806,0.0009801888648295347,0.9052674235521029,tensor(0.0010)
0.004781563766300678,0.0006196461617946625,20.693748474121094,0.20809587836265564,0.0009801888648295347,0.9048147898403269,tensor(0.0009)
0.00475367670878768,0.0005926525918766856,6.521786689758301,0.20805120468139648,0.0009801888648295347,0.9043623824454068,tensor(0.0007)
0.004736689850687981,0.0005765731912106276,10.113935470581055,0.20800583064556122,0.000979208675964705,0.9039102012541841,tensor(0.0007)
0.0047518182545900345,0.0005925844889134169,5.056904315948486,0.20796169340610504,0.000979208675964705,0.9034582461535571,tensor(0.0008)
0.0047530122101306915,0.0005946396850049496,11.384846687316895,0.20791862905025482,0.000979208675964705,0.9030065170304803,tensor(0.0009)
0.004745943006128073,0.0005884073325432837,15.611837387084961,0.2078768014907837,0.000979208675964705,0.9025550137719651,tensor(0.0008)
0.004750181920826435,0.0005934899672865868,4.4332685470581055,0.20783460140228271,0.000979208675964705,0.9021037362650792,tensor(0.0007)
0.004708940163254738,0.0005530689959414303,14.832037925720215,0.20779356360435486,0.000979208675964705,0.9016526843969468,tensor(0.0006)
0.0047449045814573765,0.0005898231756873429,8.602012634277344,0.20775406062602997,0.000979208675964705,0.9012018580547484,tensor(0.0002)
0.004728995729237795,0.0005747200921177864,2589.79052734375,0.2077137976884842,0.000979208675964705,0.900751257125721,tensor(0.0005)
0.004730514250695705,0.0005770132993347943,158.1597442626953,0.207675039768219,0.000979208675964705,0.9003008814971583,tensor(0.0007)
0.004717544186860323,0.0005648366059176624,191.10064697265625,0.20763538777828217,0.000979208675964705,0.8998507310564098,tensor(0.0008)
0.004727830179035664,0.0005758741172030568,121.92997741699219,0.20759782195091248,0.0009782294672887404,0.8994008056908817,tensor(0.0009)
0.004755574744194746,0.0006043468019925058,19.260272979736328,0.2075614035129547,0.0009782294672887404,0.8989511052880362,tensor(0.0010)
0.0047166249714791775,0.0005661181057803333,114.97559356689453,0.2075253576040268,0.0009782294672887404,0.8985016297353923,tensor(0.0010)
0.004742618650197983,0.0005928262253291905,71.98697662353516,0.20748960971832275,0.0009782294672887404,0.8980523789205246,tensor(0.0010)
